CONCISE NET LIST - 1  
FMC_LA07_P               R43              1        RSMD0402_1/16W-4.7K,1%
FMC_LA08_N               IC16             6        SN74AVC2T45DCU  
FMC_LA08_N               J1               G13      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA08_P               IC16             7        SN74AVC2T45DCU  
FMC_LA08_P               J1               G12      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA10_N               IC1              7        SN74AVC2T45DCU  
FMC_LA10_N               J1               C15      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA10_N               R6               1        RSMD0402_1/16W-4.7K,1%
FMC_LA10_P               IC1              6        SN74AVC2T45DCU  
FMC_LA10_P               J1               C14      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA10_P               R7               1        RSMD0402_1/16W-4.7K,1%
FMC_SCL                  IC14             6        24AA025E48T-I/SN
FMC_SCL                  J1               C30      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_SCL                  J5               3        CON3P-MTLW-103-07-L-S-250
FMC_SCL                  R38              1        RSMD0402_1/16W-4.7K,1%
FMC_SDA                  IC14             5        24AA025E48T-I/SN
FMC_SDA                  J1               C31      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_SDA                  J6               3        CON3P-MTLW-103-07-L-S-250
FMC_SDA                  R39              1        RSMD0402_1/16W-4.7K,1%
FPGA_SCL                 IC15             7        PCA9517DGKR     
FPGA_SCL                 J5               1        CON3P-MTLW-103-07-L-S-250
FPGA_SCL                 R41              2        RSMD0402_1/16W-4.7K,1%
FPGA_SDA                 IC15             6        PCA9517DGKR     
FPGA_SDA                 J6               1        CON3P-MTLW-103-07-L-S-250
FPGA_SDA                 R40              2        RSMD0402_1/16W-4.7K,1%
FRONT_PANEL_CLK_N        IC4              13       SN65LVDT125DBT-VCC=P3V3
FRONT_PANEL_CLK_N        IC7              3        SN65LVDS1DBV-GND=GND,VCC=P3V3
FRONT_PANEL_CLK_P        IC4              12       SN65LVDT125DBT-VCC=P3V3
FRONT_PANEL_CLK_P        IC7              4        SN65LVDS1DBV-GND=GND,VCC=P3V3
GND                      C1               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C2               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C3               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C4               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C5               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C6               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C7               2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C8               1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C9               2        CAPCERSMDCL2_0603-10NF,50V_X7R
GND                      C10              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C11              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C12              1        CAPCERSMDCL2_0805-10UF,16V
GND                      C13              2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C14              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C15              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C16              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C17              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C18              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C19              1        CAPCERSMDCL1_0603-15PF,50V
GND                      C20              2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C21              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C22              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C23              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C24              2        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C25              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C26              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C29              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C30              1        CAPCERSMDCL2_0402-1.0NF,50V_GEN
GND                      C33              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C34              1        CAPCERSMDCL2_0402-1.0NF,50V_GEN
GND                      C35              1        CAPCERSMDCL2_0805-10UF,16V
GND                      C36              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C37              1        CAPCERSMDCL2_0402-1.0NF,50V_GEN
GND                      C38              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C40              1        CAPCERSMDCL2_0402-100NF,16V_GEN
